,BMS_min_cell_temp_id_9.0,OBC_internal_voltage,OBC_internal_current,BMS_max_cell_voltage_id_8.0,BMS_max_cell_temp_id_3.0,BMS_max_cell_temp_id_4.0,BMS_max_cell_voltage,BMS_min_cell_temp_id_12.0,BMS_bus_current,LV_voltage,BMS_max_cell_temp_id_0.0,BMS_max_cell_temp_id_5.0,OBC_output_current,LV_temperature,BMS_min_cell_voltage,MCU_motor_avg_temp,BMS_max_cell_temp_id_1.0,LV_current,BMS_min_cell_voltage_id_4.0,BMS_max_cell_voltage_id_11.0,BMS_min_cell_temp_id_11.0,BMS_bus_voltage,OBC_output_voltage,BMS_min_cell_voltage_id_5.0,BMS_max_cell_temp_id_2.0,BMS_max_cell_voltage_id_6.0,BMS_max_cell_temp,BMS_min_cell_voltage_id_0.0,BMS_min_cell_voltage_id_2.0,BMS_soh,BMS_min_cell_temp_id_10.0,BMS_min_cell_voltage_id_3.0,MCU_motor_speed,BMS_max_cell_voltage_id_12.0,BMS_max_cell_voltage_id_9.0,LV_soc,LV_soh,BMS_min_cell_temp_id_6.0,BMS_min_cell_voltage_id_1.0,BMS_isolation,BMS_min_cell_temp_id_7.0,BMS_max_cell_voltage_id_10.0,BMS_min_cell_temp,OBC_mux_1.0,BMS_max_cell_voltage_id_7.0
9671,1.0,0.0974103,1.040509,0.0,0.0,1.0,-0.17797963,0.0,-1.04128,1.0326128,0.0,0.0,0.5530059,0.051282052,-0.19809178,-0.64044714,0.0,-0.56798416,0.0,0.0,0.0,-0.1319576,-0.044457246,0.0,0.0,0.0,-0.17306805,1.0,0.0,1.2573292,0.0,0.0,-0.700945,1.0,0.0,-0.7992325,-0.45284966,0.0,0.0,-0.9444444,0.0,0.0,0.60048395,0.0,0.0
13280,1.0,-0.25157169,-0.9365691,0.0,0.0,0.0,-0.8136946,0.0,0.489083,1.0326128,1.0,0.0,0.4626633,0.30769232,-0.8717685,0.14425555,0.0,0.2567481,0.0,0.0,0.0,-0.89967763,0.785959,0.0,0.0,1.0,-0.9845959,0.0,0.0,-0.16278571,0.0,1.0,0.0696489,0.0,0.0,0.37177274,-0.83196294,0.0,0.0,0.2777778,0.0,0.0,-1.4151814,1.0,0.0
12112,1.0,0.8707909,-0.31451222,1.0,0.0,0.0,0.11955347,0.0,-0.8496026,0.40314984,0.0,0.0,-0.10648336,0.6923077,0.08262368,0.7719996,1.0,-0.97373366,0.0,0.0,0.0,0.17358173,-1.1707389,0.0,0.0,0.0,-1.1887598,0.0,1.0,0.52234536,0.0,0.0,0.4908578,0.0,0.0,0.08445642,1.3188385,0.0,0.0,-0.11111111,0.0,0.0,-0.4597504,1.0,0.0
332,0.0,-0.43214408,-0.8432029,0.0,0.0,0.0,0.7526831,1.0,-0.7036251,-0.49084356,0.0,0.0,0.6500554,-0.94871795,0.70762956,-0.06672199,0.0,0.34060746,1.0,0.0,0.0,0.8421622,-0.7160591,0.0,1.0,1.0,-1.0242811,0.0,0.0,-0.14467227,0.0,0.0,0.15200806,0.0,0.0,-0.35692236,-1.0776453,0.0,0.0,-0.22222222,0.0,0.0,-0.20175299,0.0,0.0
16276,0.0,-0.48112383,0.012121597,0.0,0.0,0.0,0.66480505,0.0,-0.38414308,-0.29828742,1.0,0.0,0.5640481,0.20512821,0.7504434,0.25102028,0.0,0.3875464,0.0,1.0,0.0,0.63315284,0.032168362,1.0,0.0,0.0,-0.59254146,0.0,0.0,0.07819847,0.0,0.0,0.45575812,0.0,0.0,0.7818307,-0.23515691,1.0,0.0,0.6666667,0.0,0.0,0.68683505,0.0,0.0
2998,0.0,0.3287193,-0.83455247,0.0,0.0,1.0,0.3523412,0.0,0.041977644,0.874928,0.0,0.0,-1.3402339,-1.051282,0.3843842,-0.8969375,0.0,0.44929036,0.0,0.0,0.0,0.41043958,0.8662235,0.0,0.0,0.0,-0.37550354,1.0,0.0,0.46471357,0.0,0.0,-0.5599871,0.0,0.0,-0.00929811,0.47093505,0.0,0.0,0.33333334,0.0,1.0,-0.5395485,0.0,0.0
1738,0.0,0.010726352,0.021784931,1.0,0.0,0.0,-0.20338249,0.0,-0.32698134,0.56531173,0.0,0.0,-0.48932758,-0.3846154,-0.10111097,-0.6810509,1.0,1.1910836,0.0,0.0,1.0,-0.14169511,-0.80366886,0.0,0.0,0.0,-0.84766376,0.0,0.0,0.8234044,0.0,1.0,-0.6206112,0.0,0.0,0.018650636,-0.007888182,0.0,0.0,-0.055555556,0.0,0.0,-0.040480174,0.0,0.0
7832,0.0,0.68785256,-0.13916194,0.0,0.0,0.0,-1.0170045,0.0,0.61507493,0.18625647,0.0,0.0,0.9936167,-0.33333334,-1.0800322,0.75925946,0.0,0.37770852,1.0,0.0,0.0,-0.8793808,0.7336224,0.0,1.0,0.0,0.5398747,0.0,0.0,0.5154966,0.0,0.0,0.7054482,0.0,0.0,-0.5117627,0.0044539515,0.0,0.0,-0.6111111,1.0,0.0,-0.63319695,1.0,1.0
2795,0.0,-0.29584196,0.078847736,1.0,0.0,0.0,0.5617835,1.0,-1.2195733,0.13089298,0.0,0.0,0.118189625,-0.30769232,0.51776767,1.052442,1.0,1.1561257,0.0,0.0,0.0,0.5079686,0.20927913,1.0,0.0,0.0,-1.1953256,0.0,0.0,0.11657194,0.0,0.0,0.9373491,0.0,0.0,-0.16855334,0.923562,0.0,0.0,0.6666667,0.0,0.0,-0.42683956,0.0,0.0
1001,0.0,-0.06704557,0.20129916,0.0,0.0,0.0,0.38379505,0.0,0.019842215,-0.93399054,1.0,0.0,0.31709543,0.94871795,0.38748682,0.45401186,0.0,-0.11848105,0.0,0.0,0.0,0.35199758,0.34024787,0.0,0.0,0.0,0.51310855,0.0,0.0,-0.4093,0.0,0.0,0.09307187,1.0,0.0,0.2581472,1.2294546,0.0,1.0,-0.7777778,1.0,0.0,-0.44746542,0.0,0.0
1868,0.0,-0.026419217,-0.2305916,0.0,0.0,0.0,-0.31770334,0.0,0.42405516,-0.3189917,0.0,0.0,-0.72594815,-0.2820513,-0.41540658,-0.040694356,1.0,0.15546416,0.0,0.0,0.0,-0.2489383,0.56636906,1.0,0.0,1.0,-0.44018894,0.0,0.0,-0.2596598,1.0,0.0,0.5197804,0.0,0.0,-0.36459422,0.015811527,0.0,0.0,0.3888889,0.0,0.0,0.48093513,1.0,0.0
2737,0.0,-0.3866897,0.17943762,0.0,0.0,0.0,0.55759805,0.0,0.26085326,0.27088463,0.0,1.0,-0.19140802,0.35897437,0.57198733,0.0769248,0.0,-0.05893131,0.0,1.0,0.0,0.6377662,-0.22441842,0.0,0.0,0.0,-0.674118,0.0,1.0,-0.24344768,0.0,0.0,0.60190016,0.0,0.0,0.20099635,-0.9278401,1.0,0.0,0.5555556,0.0,0.0,0.54015684,0.0,0.0
11528,0.0,-0.5338367,0.30669045,0.0,0.0,0.0,0.32818425,0.0,-0.18035044,0.27088463,0.0,0.0,-0.38921505,-0.43589744,0.32966974,-0.31967568,0.0,-0.12476922,0.0,0.0,0.0,0.3984526,-0.38914305,0.0,1.0,0.0,0.4666649,0.0,0.0,1.1589934,0.0,1.0,-0.53347003,0.0,0.0,-0.4147726,0.14897296,1.0,0.0,0.16666667,0.0,0.0,0.40148568,1.0,1.0
1514,0.0,1.1069255,-0.2928592,0.0,0.0,0.0,-0.036238316,0.0,0.08654359,-0.38057932,0.0,0.0,-0.69489545,-0.35897437,0.0023201834,-0.4702536,0.0,0.28328845,0.0,0.0,0.0,0.10455865,-0.027024176,0.0,1.0,0.0,-0.9498407,0.0,1.0,0.034192666,1.0,0.0,-0.2775692,0.0,0.0,-0.029601764,-0.61366075,0.0,0.0,0.16666667,0.0,0.0,-0.98416775,0.0,1.0
10587,0.0,0.9811303,1.0125183,1.0,0.0,0.0,-0.99664366,0.0,-1.0525438,-0.91626173,0.0,0.0,-0.19536373,-0.5897436,-1.0295435,0.32928434,1.0,-0.84986514,0.0,0.0,0.0,-0.8817157,-0.94376785,0.0,0.0,0.0,0.44853568,0.0,0.0,1.0483195,0.0,1.0,0.5798023,0.0,0.0,-0.61565655,-1.0215372,0.0,0.0,-0.16666667,1.0,0.0,-0.59003127,0.0,0.0
16261,0.0,-0.48229858,0.0064300746,0.0,0.0,0.0,0.6544941,0.0,-0.37583017,-0.2903823,1.0,0.0,0.55731475,0.20512821,0.73938054,0.22968934,0.0,0.38019657,0.0,1.0,0.0,0.6230302,0.028863095,1.0,0.0,0.0,-0.58233374,0.0,0.0,0.07123727,0.0,0.0,0.43545318,0.0,0.0,0.78213406,-0.22957775,1.0,0.0,0.6666667,0.0,0.0,0.6841446,0.0,0.0
16245,0.0,-0.48355195,0.00035909834,0.0,0.0,0.0,0.6434963,0.0,-0.36696082,-0.28194976,1.0,0.0,0.5501325,0.20512821,0.7275801,0.20693636,0.0,0.3723567,0.0,1.0,0.0,0.6122324,0.025337877,1.0,0.0,0.0,-0.5714482,0.0,0.0,0.06382631,0.0,0.0,0.41379428,0.0,0.0,0.7824578,-0.22362353,1.0,0.0,0.6666667,0.0,0.0,0.68127364,0.0,0.0
8826,0.0,0.7834486,0.3461228,0.0,0.0,1.0,0.32918066,0.0,0.48839164,-0.6476966,0.0,0.0,-0.40406767,0.61538464,0.33478418,0.024129279,0.0,0.89143574,0.0,1.0,0.0,0.24198766,0.092188336,0.0,0.0,0.0,1.0719453,0.0,0.0,0.48021016,1.0,0.0,0.11453547,0.0,0.0,-0.89894515,-0.56088144,0.0,1.0,0.5555556,0.0,0.0,-1.3486525,1.0,0.0
16605,0.0,-0.45535362,0.13695537,0.0,0.0,0.0,0.89095265,0.0,-0.5664959,-0.47167355,1.0,0.0,0.7117331,0.20512821,0.9930927,0.7188797,0.0,0.5487531,0.0,1.0,0.0,0.8551845,0.10465528,1.0,0.0,0.0,-0.8164179,0.0,0.0,0.23067015,0.0,0.0,0.9011171,0.0,0.0,0.7751767,-0.3575468,1.0,0.0,0.6666667,0.0,0.0,0.74585646,0.0,0.0
3072,0.0,0.9820163,-0.21427292,0.0,0.0,0.0,0.3034347,0.0,-1.3077862,-0.49084356,0.0,1.0,-0.41132036,-0.84615386,0.22863145,0.5728203,0.0,-0.7230029,0.0,1.0,0.0,0.24480917,-0.16268371,0.0,0.0,0.0,0.6209334,0.0,0.0,1.3832543,0.0,1.0,0.0878945,0.0,0.0,-0.48958212,0.13566971,1.0,0.0,-0.055555556,0.0,0.0,-0.5924794,0.0,0.0
2535,0.0,-0.10065285,1.2063323,0.0,0.0,0.0,0.79982066,0.0,-0.56646216,0.19409694,0.0,0.0,-0.8924388,-0.8717949,0.68793625,0.099949546,0.0,-0.41579467,0.0,0.0,0.0,0.87636673,1.1377671,0.0,1.0,0.0,1.0610373,0.0,0.0,1.1620293,0.0,1.0,-0.37849218,0.0,0.0,-0.06799226,-0.42187124,1.0,0.0,-0.055555556,0.0,0.0,-0.67923355,0.0,1.0
7691,0.0,1.2184421,-1.0392503,0.0,0.0,0.0,-0.8130417,0.0,0.9843501,0.27088463,0.0,1.0,-0.85747284,-1.5128205,-0.8683834,-0.29730353,0.0,0.20734037,1.0,1.0,0.0,-0.78560627,-0.045280196,0.0,0.0,0.0,0.32149857,0.0,0.0,-0.060483705,0.0,0.0,-0.2325749,0.0,0.0,-0.46342376,1.0115744,1.0,0.0,0.0,0.0,0.0,-0.14176963,1.0,0.0
4465,1.0,0.721143,-0.06822249,0.0,0.0,0.0,-0.65848583,0.0,-0.84416044,0.8407715,0.0,1.0,-1.1403913,-0.94871795,-0.57913464,-0.46765977,0.0,-1.1331534,1.0,0.0,0.0,-0.63478035,0.98631585,0.0,0.0,1.0,0.24096759,0.0,0.0,-1.0248089,0.0,0.0,-0.04137362,0.0,0.0,0.6759359,0.51200515,0.0,0.0,-0.2777778,0.0,0.0,0.7088457,0.0,0.0
13115,0.0,-0.31104192,0.76716894,0.0,0.0,1.0,-0.73312455,0.0,-0.50544745,-1.2296976,0.0,0.0,0.04689258,0.9230769,-0.71871996,1.5212705,0.0,-0.8413581,0.0,0.0,0.0,-0.7132662,0.75972784,0.0,0.0,0.0,0.4544162,0.0,0.0,1.1287259,0.0,1.0,0.9822838,0.0,0.0,0.76531214,1.4171067,0.0,0.0,0.44444445,0.0,0.0,0.4657495,0.0,1.0
15614,0.0,-0.53298,-0.2390639,0.0,0.0,0.0,0.20976013,0.0,-0.017224409,0.05059296,1.0,0.0,0.26688242,0.20512821,0.2621954,-0.69038785,0.0,0.06317298,0.0,1.0,0.0,0.18639132,-0.11368678,1.0,0.0,0.0,-0.14206977,0.0,0.0,-0.22861552,0.0,0.0,-0.44037426,0.0,0.0,0.795219,0.011123158,1.0,0.0,0.6666667,0.0,0.0,0.56807506,0.0,0.0
973,0.0,-0.3880698,-0.6133959,0.0,0.0,0.0,0.3171566,1.0,0.49436918,-0.8381011,0.0,0.0,0.26561484,-0.102564104,0.30808097,-0.08588087,1.0,0.7457163,0.0,0.0,0.0,0.37829113,-0.19233236,1.0,0.0,0.0,0.2889395,0.0,0.0,-0.87366605,0.0,0.0,-0.16470931,0.0,0.0,0.040899016,-0.8884461,0.0,0.0,-0.5555556,0.0,0.0,0.8934694,0.0,1.0
16207,0.0,-0.48652926,-0.014059436,0.0,0.0,0.0,0.61737597,0.0,-0.34590036,-0.26192325,1.0,0.0,0.5330747,0.20512821,0.6995537,0.15289798,0.0,0.35373712,0.0,1.0,0.0,0.5865874,0.016966233,1.0,0.0,0.0,-0.54559004,0.0,0.0,0.046213765,0.0,0.0,0.36235467,0.0,0.0,0.78322595,-0.2094881,1.0,0.0,0.6666667,0.0,0.0,0.67445606,0.0,0.0
12881,0.0,0.33087394,-0.35903493,0.0,0.0,0.0,-0.5718724,0.0,0.92633677,-0.2574571,0.0,1.0,1.0520127,0.51282054,-0.57273775,-0.5367525,0.0,1.2862465,1.0,0.0,0.0,-0.5082587,0.091377355,0.0,0.0,0.0,-0.40757486,0.0,0.0,0.08219528,0.0,0.0,-0.6198875,0.0,0.0,0.5097867,-0.50117505,0.0,0.0,-0.3888889,1.0,1.0,0.6425962,0.0,0.0
3338,0.0,0.20209903,1.0267637,0.0,0.0,0.0,0.15630566,0.0,-0.9995637,-0.5732045,0.0,0.0,0.18606758,-0.7692308,0.086007565,0.03773627,0.0,0.114849605,0.0,1.0,0.0,0.15821005,-0.49032098,1.0,1.0,0.0,-0.9616818,0.0,0.0,0.38513514,1.0,0.0,-0.25216514,0.0,0.0,-0.2940176,0.50085855,0.0,0.0,0.0,0.0,0.0,-0.84193075,0.0,0.0
12133,0.0,1.0908935,-0.32024434,0.0,0.0,1.0,0.028117733,0.0,-0.4390285,0.5092218,0.0,0.0,-0.03962141,0.6666667,0.0935683,-0.3926041,0.0,-0.46925166,0.0,0.0,0.0,0.010482775,0.45987934,0.0,0.0,0.0,0.12989609,0.0,0.0,0.04224762,1.0,0.0,-0.55036926,1.0,0.0,0.04669662,-0.19861107,0.0,1.0,-0.055555556,0.0,0.0,-0.47091275,0.0,0.0
920,0.0,0.026175117,-0.06482089,0.0,0.0,0.0,0.37458906,1.0,-0.93703985,-0.027567696,1.0,0.0,0.106364466,-1.3076923,0.38266572,0.28971693,0.0,-0.5665767,0.0,0.0,0.0,0.45654252,-0.25727057,0.0,0.0,0.0,0.11744225,0.0,1.0,0.95449156,0.0,0.0,0.5484003,0.0,1.0,0.0041651037,-0.9316846,0.0,0.0,0.33333334,0.0,0.0,-0.05886564,0.0,0.0
13445,1.0,0.8222453,0.7003145,1.0,0.0,0.0,-0.8788748,0.0,0.011276381,0.42405754,0.0,0.0,-0.17932336,0.974359,-0.909902,-0.153722,0.0,-0.05696527,1.0,0.0,0.0,-0.8342028,0.8848087,0.0,1.0,0.0,-0.99668455,0.0,0.0,-0.47691867,0.0,0.0,-0.27131635,0.0,0.0,0.81638265,-0.8294664,0.0,0.0,-0.2777778,0.0,0.0,0.5445535,0.0,0.0
2736,0.0,-0.32466578,0.006439289,0.0,0.0,0.0,0.55974483,0.0,0.072388045,0.071969196,0.0,1.0,-0.20962998,-1.2307693,0.5716677,0.2223706,0.0,0.29590833,0.0,0.0,0.0,0.62578726,-0.5013171,0.0,0.0,0.0,-0.9220441,0.0,1.0,0.119505666,1.0,0.0,0.5390356,1.0,0.0,0.23629314,-0.7918422,0.0,0.0,0.16666667,0.0,0.0,0.46282414,1.0,0.0
2385,0.0,-0.043870077,-0.29324237,0.0,1.0,0.0,0.8844738,0.0,0.09054407,0.365866,0.0,0.0,-1.0969069,-1.4615384,0.8758308,0.3557727,0.0,0.28328845,0.0,0.0,0.0,0.9350142,-0.024655577,0.0,0.0,0.0,-0.7030752,0.0,0.0,-0.2718138,0.0,0.0,0.53001404,0.0,0.0,0.3393886,1.0115744,0.0,1.0,0.0,0.0,0.0,0.46099672,0.0,1.0
4615,0.0,-0.46215323,-0.67719275,0.0,0.0,0.0,-0.7036574,0.0,0.42209497,-1.2525718,0.0,0.0,0.86982715,-1.2564102,-0.7432931,-0.38388276,1.0,-0.3442731,0.0,0.0,0.0,-0.7246417,0.23339754,1.0,0.0,0.0,0.42341292,0.0,0.0,-0.2630331,0.0,0.0,0.019381603,1.0,0.0,0.39881516,0.4962874,1.0,0.0,-0.8888889,0.0,0.0,-0.81297886,0.0,0.0
10840,0.0,0.056318045,0.38497144,0.0,0.0,0.0,-1.0710887,0.0,0.1868844,1.0326128,1.0,0.0,0.54627454,0.6923077,-1.0015639,-2.3955112,0.0,1.1331534,0.0,0.0,0.0,-1.0686388,-0.6713266,0.0,0.0,0.0,0.7324951,0.0,1.0,1.4533671,0.0,0.0,-2.9627864,0.0,1.0,-0.14927557,-0.06382044,1.0,0.0,0.0,0.0,0.0,-0.28479794,0.0,0.0
4600,0.0,-0.46021685,-0.93749654,0.0,1.0,0.0,-0.7889649,0.0,-0.11529309,-0.65189254,0.0,0.0,0.4144532,-0.3846154,-0.6000649,0.30709434,0.0,0.28328845,1.0,0.0,0.0,-0.6829402,0.5681646,0.0,0.0,1.0,0.5016902,0.0,0.0,-0.17632988,0.0,0.0,0.06655478,0.0,0.0,0.38430908,1.1652123,0.0,0.0,-0.11111111,1.0,0.0,-0.1899675,0.0,0.0
14277,0.0,-0.63770866,-0.7463672,0.0,0.0,0.0,-0.7092652,0.0,0.72381717,0.75520474,1.0,0.0,-0.33328465,0.20512821,-0.72388893,-2.5916908,0.0,-0.5919434,0.0,1.0,0.0,-0.7159064,-0.4082624,1.0,0.0,0.0,0.7677231,0.0,0.0,-0.84824383,0.0,0.0,-2.2502372,0.0,0.0,0.8222587,0.5085006,1.0,0.0,0.6666667,0.0,0.0,0.32822323,0.0,0.0
17221,0.0,-0.76580876,-0.4956063,0.0,0.0,0.0,0.4681112,0.0,0.30344215,-0.49084356,1.0,0.0,-0.5968912,0.6666667,0.54627365,-0.029539933,0.0,-0.84986514,0.0,1.0,0.0,0.44210625,0.38041678,0.0,0.0,0.0,0.99477106,0.0,1.0,0.9033508,0.0,0.0,0.31138355,0.0,0.0,0.044772413,-0.83734286,0.0,0.0,-0.33333334,0.0,0.0,0.34980854,1.0,0.0
9716,0.0,-0.5896372,0.5886716,0.0,0.0,0.0,-0.21891876,0.0,-0.039132204,0.33905816,0.0,1.0,0.42382863,-0.20512821,-0.23195471,-0.49007577,0.0,0.0,0.0,0.0,1.0,-0.091929525,0.22267227,0.0,0.0,0.0,0.016083183,0.0,0.0,-0.5297972,0.0,1.0,-0.32043028,0.0,0.0,-0.8365034,0.71807075,0.0,0.0,-0.5555556,0.0,0.0,-0.4028408,0.0,1.0
12909,0.0,0.94217396,0.032228902,0.0,0.0,0.0,-0.58796495,1.0,0.36666575,-0.7729328,0.0,1.0,0.34802428,-1.3846154,-0.5985437,-0.42471835,0.0,0.43022653,0.0,0.0,0.0,-0.46952292,-0.77557033,0.0,0.0,0.0,0.86363435,1.0,0.0,1.0862943,0.0,0.0,-0.26246926,0.0,0.0,-0.3792751,0.7384183,0.0,0.0,-0.8888889,0.0,1.0,-0.42878816,0.0,0.0
16274,0.0,-0.4812811,0.0113626905,0.0,0.0,0.0,0.6634304,0.0,-0.3830344,-0.29723334,1.0,0.0,0.5631501,0.20512821,0.74896854,0.24817616,0.0,0.38656637,0.0,1.0,0.0,0.63180333,0.03172696,1.0,0.0,0.0,-0.59118074,0.0,0.0,0.077268265,0.0,0.0,0.45305082,0.0,0.0,0.78187174,-0.23440677,1.0,0.0,0.6666667,0.0,0.0,0.68647647,0.0,0.0
4700,0.0,-0.27075237,0.34773,1.0,0.0,0.0,-0.7757317,1.0,1.0677785,0.27088463,0.0,0.0,-0.69844633,-0.35897437,-0.7094776,1.1678315,1.0,0.5665767,0.0,0.0,0.0,-0.7864635,0.18008536,0.0,0.0,0.0,0.4605618,0.0,1.0,0.15516007,0.0,0.0,0.7668827,0.0,0.0,-0.20197408,-0.42156652,0.0,0.0,0.11111111,0.0,0.0,-0.107419595,0.0,0.0
10561,0.0,-0.4347799,0.922616,0.0,1.0,0.0,-0.990543,0.0,-0.13730206,-0.08906816,0.0,0.0,-0.5802028,-1.1538461,-0.8594284,0.46584812,0.0,0.03110813,0.0,0.0,1.0,-0.97934544,1.2058339,0.0,0.0,0.0,0.7203915,0.0,0.0,-0.002310177,0.0,1.0,0.6807191,1.0,0.0,-0.07728859,-0.83196294,0.0,0.0,0.44444445,0.0,0.0,0.3685674,0.0,0.0
7106,0.0,-0.021822376,-0.13943276,0.0,0.0,0.0,-0.49423307,0.0,1.1897699,-1.211594,1.0,0.0,0.96680766,0.23076923,-0.44476056,0.55276924,0.0,1.112834,0.0,1.0,1.0,-0.43784258,-0.22229072,1.0,0.0,0.0,-0.31754905,0.0,0.0,0.47144988,0.0,0.0,0.30334863,0.0,0.0,-0.04588037,-0.9800803,0.0,0.0,0.16666667,0.0,0.0,-0.5445535,0.0,0.0
576,0.0,-0.6181935,-0.66605395,0.0,0.0,0.0,0.63631827,0.0,-1.4085443,-0.8338543,1.0,0.0,-0.66557443,0.33333334,0.6275362,0.71803916,0.0,0.22697747,0.0,0.0,0.0,0.48105714,0.74764395,0.0,0.0,1.0,0.76568204,0.0,0.0,0.25057244,0.0,0.0,0.7315716,0.0,0.0,-0.31090727,0.95766985,0.0,1.0,0.44444445,1.0,0.0,-0.67373896,0.0,0.0
647,0.0,0.28810585,1.223012,0.0,0.0,1.0,0.49233195,0.0,-0.9329129,-0.49084356,0.0,0.0,-0.98254347,0.25641027,0.59432167,0.32148248,0.0,0.036290567,0.0,0.0,0.0,0.66954,1.4082153,0.0,0.0,0.0,-0.1384004,1.0,0.0,-0.6959153,0.0,0.0,-0.33481705,0.0,0.0,-1.038217,-0.74133676,0.0,0.0,-0.7222222,1.0,1.0,0.65929765,0.0,0.0
407,0.0,1.3027248,0.94141376,0.0,0.0,0.0,0.7097194,0.0,0.28376853,0.32037485,0.0,0.0,-1.3404431,-1.2051282,0.6261257,0.025527965,0.0,1.000712,0.0,0.0,0.0,0.6267001,-1.0124482,0.0,1.0,0.0,0.86363435,0.0,0.0,1.1752361,1.0,1.0,-0.17105933,0.0,0.0,-0.30585366,-0.9237495,0.0,0.0,-0.8333333,0.0,0.0,-0.70065814,0.0,1.0
1836,0.0,0.05217068,-0.43719155,0.0,0.0,0.0,-0.28842643,1.0,-0.5683043,0.27088463,1.0,0.0,-1.1631712,-0.33333334,-0.2587204,-0.46682602,0.0,-0.71124357,1.0,0.0,0.0,-0.25296593,0.38797596,0.0,0.0,0.0,-0.35820973,0.0,0.0,0.88667864,0.0,0.0,-0.51877356,0.0,0.0,-0.28178725,0.16432737,0.0,0.0,-0.9444444,0.0,0.0,-0.9014294,0.0,1.0
1830,0.0,0.02388315,0.014794686,0.0,1.0,0.0,-0.28243658,0.0,-0.26369447,0.27088463,0.0,0.0,-1.3078964,0.41025642,-0.27709284,0.044912815,0.0,0.98521465,0.0,1.0,0.0,-0.18082967,-0.5461125,0.0,0.0,0.0,0.6528146,0.0,1.0,1.2749826,0.0,0.0,-0.21312281,0.0,0.0,-0.41677442,-0.343763,1.0,0.0,-0.8333333,0.0,0.0,-0.7131261,0.0,0.0
7694,0.0,0.67339784,-0.36687952,0.0,0.0,0.0,-0.82657754,0.0,0.7803846,-0.37788135,0.0,0.0,0.12541676,-0.61538464,-0.83252674,0.014895615,0.0,-0.59779906,1.0,0.0,0.0,-0.8552747,0.2644527,0.0,1.0,0.0,0.023451932,0.0,0.0,1.0809584,0.0,0.0,-0.2850139,1.0,0.0,-0.20204455,1.0115744,1.0,0.0,0.6666667,0.0,0.0,0.52166504,0.0,0.0
11011,0.0,0.5835476,-0.28871754,0.0,0.0,0.0,0.81179774,0.0,-0.13032967,0.6517843,0.0,1.0,-0.18839698,-0.41025642,0.8777824,0.45149404,0.0,0.56655,0.0,0.0,0.0,0.90745574,-0.49379832,0.0,0.0,0.0,-0.05435015,0.0,0.0,0.24778183,0.0,0.0,0.43123174,0.0,1.0,0.39444485,0.934732,0.0,1.0,0.055555556,0.0,0.0,-0.09025817,0.0,0.0
4769,0.0,0.73895764,0.5339825,0.0,0.0,0.0,-0.79867107,1.0,0.1890343,-0.8565832,1.0,0.0,0.04212048,-1.4358975,-0.767864,0.3662453,0.0,-0.54407686,0.0,0.0,0.0,-0.7844453,0.99224555,0.0,0.0,0.0,-0.967102,0.0,1.0,-0.9475304,0.0,0.0,0.4818983,0.0,0.0,-0.77003926,0.27449232,0.0,0.0,-0.8888889,0.0,0.0,-0.13408902,1.0,1.0
4083,0.0,-0.4629184,1.183364,1.0,0.0,1.0,-0.53034645,0.0,-0.32402205,0.6144867,0.0,0.0,-0.32680476,-0.12820514,-0.5017715,0.7080243,0.0,0.59429276,0.0,0.0,0.0,-0.4776281,-0.2952774,1.0,0.0,0.0,0.21577227,0.0,0.0,0.2875455,0.0,0.0,0.7205913,0.0,0.0,0.30311233,0.071450755,0.0,0.0,0.5,1.0,0.0,-0.08892285,0.0,0.0
8155,0.0,-0.7497169,0.6141562,0.0,0.0,0.0,0.74052036,0.0,-0.10653335,0.25106442,0.0,0.0,0.7462298,0.9230769,0.79512256,1.2613419,1.0,-0.8056373,0.0,0.0,0.0,0.7815013,0.8378961,0.0,0.0,0.0,-0.7168547,0.0,0.0,-0.26747966,0.0,1.0,0.7649712,0.0,0.0,0.115437336,0.41705394,1.0,0.0,-0.5555556,0.0,1.0,-0.15177716,0.0,0.0
9121,0.0,1.1662209,0.351151,0.0,0.0,0.0,0.061377164,0.0,-0.7037389,0.30447233,0.0,1.0,-0.26126957,-0.30769232,0.0617586,0.09023374,0.0,0.41868696,0.0,1.0,0.0,0.16681719,0.8364073,0.0,0.0,0.0,-0.28123057,0.0,0.0,1.0096394,0.0,0.0,-0.14739233,0.0,0.0,0.72973347,-0.28410348,0.0,1.0,0.44444445,0.0,0.0,-0.46640974,0.0,0.0
1047,0.0,0.67938536,0.6999896,0.0,0.0,0.0,0.35032052,1.0,0.25611928,0.5397919,0.0,0.0,-0.18066566,-1.2307693,0.26102853,0.5393015,1.0,0.6498504,0.0,0.0,0.0,0.37479365,-1.197751,0.0,0.0,0.0,-0.84117043,0.0,0.0,0.7834567,0.0,1.0,0.1310679,0.0,1.0,-0.71872795,0.86702025,0.0,0.0,-0.22222222,0.0,0.0,0.602158,0.0,0.0
16416,0.0,-0.4701581,0.06524229,0.0,0.0,0.0,0.7610379,0.0,-0.46174145,-0.37206835,1.0,0.0,0.6268927,0.20512821,0.8536984,0.45010996,0.0,0.45614496,0.0,1.0,0.0,0.7276348,0.063014016,1.0,0.0,0.0,-0.68780744,0.0,0.0,0.14307764,0.0,0.0,0.6452726,0.0,0.0,0.77899927,-0.287233,1.0,0.0,0.6666667,0.0,0.0,0.71194905,0.0,0.0
